word,count,frequency
coated,3,3.01891653098e-06
inaccurate,1,1.00630551033e-06
journal,2,2.01261102066e-06
centaur,7,7.04413857229e-06
variation,3,3.01891653098e-06
threates,1,1.00630551033e-06
londoners,1,1.00630551033e-06
tempering,1,1.00630551033e-06
argier,2,2.01261102066e-06
sways,8,8.05044408262e-06
indented,1,1.00630551033e-06
repaired,1,1.00630551033e-06
dominion,1,1.00630551033e-06
puppies,4,4.02522204131e-06
tongue,452,0.000454850090668
equally,11,1.10693606136e-05
attaint,9,9.05674959295e-06
glend,2,2.01261102066e-06
articulate,2,2.01261102066e-06
withholds,4,4.02522204131e-06
managing,2,2.01261102066e-06
quaffing,1,1.00630551033e-06
sternness,1,1.00630551033e-06
weeps,41,4.12585259234e-05
imperial,25,2.51576377582e-05
weepe,8,8.05044408262e-06
hoofs,4,4.02522204131e-06
golgotha,2,2.01261102066e-06
suggesteth,1,1.00630551033e-06
chamberers,1,1.00630551033e-06
neutral,3,3.01891653098e-06
goals,1,1.00630551033e-06
courts,9,9.05674959295e-06
eas,4,4.02522204131e-06
ear,224,0.000225412434313
eat,150,0.000150945826549
leper,1,1.00630551033e-06
pansa,1,1.00630551033e-06
verier,2,2.01261102066e-06
grieve,42,4.22648314338e-05
stories,9,9.05674959295e-06
pippin,1,1.00630551033e-06
heiress,1,1.00630551033e-06
strengthens,1,1.00630551033e-06
wringer,1,1.00630551033e-06
trinculos,1,1.00630551033e-06
beatrice,159,0.000160002576142
utensils,1,1.00630551033e-06
pedant_,1,1.00630551033e-06
crystals,2,2.01261102066e-06
onwards,1,1.00630551033e-06
stumps,5,5.03152755164e-06
thrivers,1,1.00630551033e-06
tupping,1,1.00630551033e-06
remainders,2,2.01261102066e-06
whisperings,1,1.00630551033e-06
friends,500,0.000503152755164
pestilence,14,1.40882771446e-05
adulteress,1,1.00630551033e-06
inset,1,1.00630551033e-06
uneducated,1,1.00630551033e-06
misconceived,1,1.00630551033e-06
voluble,4,4.02522204131e-06
deservest,1,1.00630551033e-06
pardon,326,0.000328055596367
dunstable,1,1.00630551033e-06
dissolution,4,4.02522204131e-06
whose,700,0.000704413857229
gamut,4,4.02522204131e-06
calculate,3,3.01891653098e-06
whoso,5,5.03152755164e-06
contemnes,1,1.00630551033e-06
dukes,25,2.51576377582e-05
contemned,2,2.01261102066e-06
wrying,1,1.00630551033e-06
woolward,1,1.00630551033e-06
hadst,107,0.000107674689605
smack,9,9.05674959295e-06
govern,46,4.62900534751e-05
embroider,1,1.00630551033e-06
_ergo_,3,3.01891653098e-06
similes,5,5.03152755164e-06
baking,1,1.00630551033e-06
propend,1,1.00630551033e-06
holiness,13,1.30819716343e-05
graced,4,4.02522204131e-06
fumiter,1,1.00630551033e-06
misbeliever,1,1.00630551033e-06
graces,51,5.13215810267e-05
winded,5,5.03152755164e-06
windes,3,3.01891653098e-06
dere,3,3.01891653098e-06
worthiness,16,1.61008881652e-05
wreck,32,3.22017763305e-05
gambols,4,4.02522204131e-06
reverently,3,3.01891653098e-06
orbed,3,3.01891653098e-06
wode,1,1.00630551033e-06
108,2,2.01261102066e-06
109,1,1.00630551033e-06
mummers,1,1.00630551033e-06
102,1,1.00630551033e-06
103,1,1.00630551033e-06
100,6,6.03783306197e-06
quite,89,8.95611904192e-05
106,1,1.00630551033e-06
107,1,1.00630551033e-06
104,2,2.01261102066e-06
105,1,1.00630551033e-06
dry,79,7.94981353159e-05
yielders,1,1.00630551033e-06
resty,3,3.01891653098e-06
rests,14,1.40882771446e-05
loos,3,3.01891653098e-06
credit,56,5.63531085784e-05
exacting,1,1.00630551033e-06
misbelieving,1,1.00630551033e-06
suitable,1,1.00630551033e-06
reckoned,1,1.00630551033e-06
aveng,4,4.02522204131e-06
heedful,7,7.04413857229e-06
plea,11,1.10693606136e-05
_kisses,2,2.01261102066e-06
enobarbus,154,0.00015497104859
soldat,1,1.00630551033e-06
watering,1,1.00630551033e-06
insculpture,1,1.00630551033e-06
cranckes,1,1.00630551033e-06
leaky,2,2.01261102066e-06
rankle,2,2.01261102066e-06
dispossessing,1,1.00630551033e-06
breeders,2,2.01261102066e-06
wary,11,1.10693606136e-05
wart,18,1.81134991859e-05
enfetter,1,1.00630551033e-06
warr,3,3.01891653098e-06
wars,141,0.000141889076956
warp,7,7.04413857229e-06
warn,9,9.05674959295e-06
bemock,2,2.01261102066e-06
bewray,8,8.05044408262e-06
qualm,4,4.02522204131e-06
ward,24,2.41513322479e-05
ware,10,1.00630551033e-05
fruiterer,1,1.00630551033e-06
outgoes,1,1.00630551033e-06
mardian,19,1.91198046962e-05
berard,2,2.01261102066e-06
guise,6,6.03783306197e-06
surveyor,16,1.61008881652e-05
advancing,6,6.03783306197e-06
masterly,4,4.02522204131e-06
swearer,1,1.00630551033e-06
pragging,1,1.00630551033e-06
boroughs,1,1.00630551033e-06
wights,2,2.01261102066e-06
faults,106,0.000106668384095
shortens,3,3.01891653098e-06
faulty,3,3.01891653098e-06
construe,11,1.10693606136e-05
untill,1,1.00630551033e-06
poultney,1,1.00630551033e-06
minority,5,5.03152755164e-06
becks,2,2.01261102066e-06
indignity,6,6.03783306197e-06
balthazar,15,1.50945826549e-05
president,1,1.00630551033e-06
abortive,4,4.02522204131e-06
plies,4,4.02522204131e-06
attempt,36,3.62269983718e-05
owle,1,1.00630551033e-06
ensigns,2,2.01261102066e-06
owls,7,7.04413857229e-06
unsmirched,1,1.00630551033e-06
plied,1,1.00630551033e-06
foresaw,1,1.00630551033e-06
_je,6,6.03783306197e-06
welnigh,1,1.00630551033e-06
foresay,1,1.00630551033e-06
befall,36,3.62269983718e-05
ghastly,8,8.05044408262e-06
banged,1,1.00630551033e-06
unsullied,1,1.00630551033e-06
miscarry,15,1.50945826549e-05
phebus,1,1.00630551033e-06
wickedness,11,1.10693606136e-05
colliers,2,2.01261102066e-06
maincourse,1,1.00630551033e-06
weeke,4,4.02522204131e-06
plantation,1,1.00630551033e-06
persist,1,1.00630551033e-06
reechy,3,3.01891653098e-06
weeks,7,7.04413857229e-06
absolv,3,3.01891653098e-06
honeyless,1,1.00630551033e-06
unthink,1,1.00630551033e-06
sceptre,33,3.32080818408e-05
bony,1,1.00630551033e-06
meat,73,7.34603022539e-05
signories,3,3.01891653098e-06
prophetically,2,2.01261102066e-06
impious,8,8.05044408262e-06
boni,1,1.00630551033e-06
mead,6,6.03783306197e-06
roast,5,5.03152755164e-06
mounts,7,7.04413857229e-06
bona,23,2.31450267375e-05
rosemary,7,7.04413857229e-06
side,198,0.000199248491045
bone,23,2.31450267375e-05
mean,305,0.00030692318065
nave,3,3.01891653098e-06
erta,2,2.01261102066e-06
milan,41,4.12585259234e-05
stealing,19,1.91198046962e-05
navy,10,1.00630551033e-05
saturninus,65,6.54098581713e-05
velvet,18,1.81134991859e-05
tales,27,2.71702487788e-05
bespake,2,2.01261102066e-06
disjoining,1,1.00630551033e-06
bluntest,1,1.00630551033e-06
sufficeth,7,7.04413857229e-06
revolving,3,3.01891653098e-06
instigate,2,2.01261102066e-06
interchanging,2,2.01261102066e-06
quaintly,6,6.03783306197e-06
whiff,1,1.00630551033e-06
deceived,21,2.11324157169e-05
244,1,1.00630551033e-06
struggle,3,3.01891653098e-06
248,1,1.00630551033e-06
unpolish,2,2.01261102066e-06
threatest,1,1.00630551033e-06
awaketh,1,1.00630551033e-06
solemness,1,1.00630551033e-06
wronged,20,2.01261102066e-05
saies,3,3.01891653098e-06
features,3,3.01891653098e-06
thereon,8,8.05044408262e-06
thereof,41,4.12585259234e-05
unliv,1,1.00630551033e-06
featured,1,1.00630551033e-06
wronger,4,4.02522204131e-06
halidom,1,1.00630551033e-06
comforter,5,5.03152755164e-06
ditch,10,1.00630551033e-05
dwelt,2,2.01261102066e-06
yaughan,1,1.00630551033e-06
_writing,1,1.00630551033e-06
dwell,51,5.13215810267e-05
solemnly,7,7.04413857229e-06
complainest,1,1.00630551033e-06
bouncing,2,2.01261102066e-06
aquitaine,8,8.05044408262e-06
helen,86,8.65422738882e-05
boarding,1,1.00630551033e-06
distance,31,3.11954708202e-05
affront,4,4.02522204131e-06
exorcist,2,2.01261102066e-06
imputation,7,7.04413857229e-06
preparation,28,2.81765542892e-05
street,118,0.000118744050219
loiter,1,1.00630551033e-06
turrets,4,4.02522204131e-06
extracting,2,2.01261102066e-06
sees,58,5.8365719599e-05
seer,1,1.00630551033e-06
quench,36,3.62269983718e-05
modern,11,1.10693606136e-05
mind,391,0.000393465454538
mine,1271,0.00127901430363
_enters,1,1.00630551033e-06
minx,3,3.01891653098e-06
pantheon,2,2.01261102066e-06
seed,13,1.30819716343e-05
bewailed,1,1.00630551033e-06
seen,286,0.000287803375954
seem,251,0.000252582683092
seel,2,2.01261102066e-06
seek,246,0.000247551155541
distains,1,1.00630551033e-06
divulge,1,1.00630551033e-06
justest,1,1.00630551033e-06
regular,1,1.00630551033e-06
treasonous,3,3.01891653098e-06
assisting,1,1.00630551033e-06
olden,1,1.00630551033e-06
don,230,0.000231450267375
doo,1,1.00630551033e-06
alarm,6,6.03783306197e-06
m,30,3.01891653098e-05
dog,159,0.000160002576142
doe,108,0.000108680995115
dunghill,10,1.00630551033e-05
principle,2,2.01261102066e-06
voydest,1,1.00630551033e-06
dow,4,4.02522204131e-06
temptings,1,1.00630551033e-06
planetary,2,2.01261102066e-06
1141,1,1.00630551033e-06
1144,1,1.00630551033e-06
hunger,20,2.01261102066e-05
spangle,1,1.00630551033e-06
1148,1,1.00630551033e-06
jurisdiction,2,2.01261102066e-06
sowl,1,1.00630551033e-06
sneaking,3,3.01891653098e-06
exploits,7,7.04413857229e-06
feirce,1,1.00630551033e-06
turncoat,1,1.00630551033e-06
sugar,17,1.71071936756e-05
brimstone,3,3.01891653098e-06
ebbing,2,2.01261102066e-06
stabbing,5,5.03152755164e-06
folks,12,1.20756661239e-05
mischievous,2,2.01261102066e-06
_marina,1,1.00630551033e-06
rejoicing,7,7.04413857229e-06
coast,29,2.91828597995e-05
pinse,1,1.00630551033e-06
slanderous,7,7.04413857229e-06
unconquer,1,1.00630551033e-06
spital,3,3.01891653098e-06
cassocks,1,1.00630551033e-06
seeks,30,3.01891653098e-05
rival,7,7.04413857229e-06
wincot,1,1.00630551033e-06
decides,1,1.00630551033e-06
decider,1,1.00630551033e-06
expecters,1,1.00630551033e-06
prophesy,21,2.11324157169e-05
proteus,221,0.000222393517782
distill,7,7.04413857229e-06
lers,1,1.00630551033e-06
midst,14,1.40882771446e-05
juliet,207,0.000208305240638
voyage,23,2.31450267375e-05
peto,18,1.81134991859e-05
smacks,2,2.01261102066e-06
embroidery,1,1.00630551033e-06
baboon,5,5.03152755164e-06
enrapt,1,1.00630551033e-06
warrior,14,1.40882771446e-05
lazy,13,1.30819716343e-05
unkissed,1,1.00630551033e-06
staves,10,1.00630551033e-05
triplex,1,1.00630551033e-06
380,1,1.00630551033e-06
384,1,1.00630551033e-06
lode,2,2.01261102066e-06
388,1,1.00630551033e-06
disorderly,1,1.00630551033e-06
against,623,0.000626928332934
gotten,5,5.03152755164e-06
forenamed,1,1.00630551033e-06
informal,1,1.00630551033e-06
une,3,3.01891653098e-06
stygian,1,1.00630551033e-06
dislocate,1,1.00630551033e-06
height,38,3.82396093925e-05
offerings,1,1.00630551033e-06
loaden,7,7.04413857229e-06
stares,4,4.02522204131e-06
ingrate,5,5.03152755164e-06
erect,4,4.02522204131e-06
pronouncing,3,3.01891653098e-06
villany,11,1.10693606136e-05
frisk,1,1.00630551033e-06
idol,9,9.05674959295e-06
chud,1,1.00630551033e-06
suppress,9,9.05674959295e-06
decrepit,4,4.02522204131e-06
chus,1,1.00630551033e-06
personally,3,3.01891653098e-06
sicles,1,1.00630551033e-06
alewife,1,1.00630551033e-06
dunnest,1,1.00630551033e-06
melted,17,1.71071936756e-05
incontinent,6,6.03783306197e-06
defeated,4,4.02522204131e-06
turbans,1,1.00630551033e-06
mouse,18,1.81134991859e-05
belle,1,1.00630551033e-06
make,1795,0.00180631839104
unrightful,1,1.00630551033e-06
belly,42,4.22648314338e-05
unfortunate,11,1.10693606136e-05
mixtures,1,1.00630551033e-06
sodden,4,4.02522204131e-06
bells,17,1.71071936756e-05
masterest,1,1.00630551033e-06
scarfs,5,5.03152755164e-06
differing,3,3.01891653098e-06
delight,75,7.54729132746e-05
garlic,4,4.02522204131e-06
kin,36,3.62269983718e-05
supposing,5,5.03152755164e-06
guilders,2,2.01261102066e-06
opportunity,22,2.21387212272e-05
kid,1,1.00630551033e-06
butter,13,1.30819716343e-05
unseasoned,1,1.00630551033e-06
armourers,2,2.01261102066e-06
neptune,24,2.41513322479e-05
drowsily,1,1.00630551033e-06
focative,2,2.01261102066e-06
_bonos,1,1.00630551033e-06
givers,1,1.00630551033e-06
wasteful,9,9.05674959295e-06
plash,1,1.00630551033e-06
supportance,2,2.01261102066e-06
aside,295,0.000296860125547
verses,21,2.11324157169e-05
personages,2,2.01261102066e-06
human,27,2.71702487788e-05
semiramis,3,3.01891653098e-06
debile,2,2.01261102066e-06
vaunting,3,3.01891653098e-06
_ainsi,1,1.00630551033e-06
legion,3,3.01891653098e-06
assassination,1,1.00630551033e-06
character,24,2.41513322479e-05
magistrates,6,6.03783306197e-06
amazonian,3,3.01891653098e-06
dreame,2,2.01261102066e-06
forester,12,1.20756661239e-05
auspicious,7,7.04413857229e-06
wanting,28,2.81765542892e-05
dreamt,19,1.91198046962e-05
stoccadoes,1,1.00630551033e-06
erected,3,3.01891653098e-06
chamberlains,1,1.00630551033e-06
dreams,47,4.72963589854e-05
shoulder,33,3.32080818408e-05
dignity,38,3.82396093925e-05
daemon,1,1.00630551033e-06
performing,5,5.03152755164e-06
unnecessary,3,3.01891653098e-06
ibat_,1,1.00630551033e-06
erdoing,1,1.00630551033e-06
interr,5,5.03152755164e-06
tearmes,1,1.00630551033e-06
contrarieties,1,1.00630551033e-06
godded,1,1.00630551033e-06
godden,1,1.00630551033e-06
vede,1,1.00630551033e-06
goddes,1,1.00630551033e-06
conquering,7,7.04413857229e-06
chariest,1,1.00630551033e-06
meanings,4,4.02522204131e-06
conceal,20,2.01261102066e-05
ribs,17,1.71071936756e-05
flourishes,4,4.02522204131e-06
ribb,3,3.01891653098e-06
marshal,33,3.32080818408e-05
strucken,8,8.05044408262e-06
whats,2,2.01261102066e-06
contriv,7,7.04413857229e-06
daub,5,5.03152755164e-06
whate,28,2.81765542892e-05
carving,2,2.01261102066e-06
inductions,1,1.00630551033e-06
illustrious,5,5.03152755164e-06
vehemency,3,3.01891653098e-06
vehemence,1,1.00630551033e-06
carcanet,2,2.01261102066e-06
lowd,1,1.00630551033e-06
oeuvres,1,1.00630551033e-06
lown,2,2.01261102066e-06
diaper,1,1.00630551033e-06
helicons,1,1.00630551033e-06
surrender,5,5.03152755164e-06
mouthed,3,3.01891653098e-06
lilies,4,4.02522204131e-06
assez,1,1.00630551033e-06
vouchsaf,2,2.01261102066e-06
bounds,24,2.41513322479e-05
privily,5,5.03152755164e-06
mouthes,1,1.00630551033e-06
plaintiffs,1,1.00630551033e-06
stirreth,1,1.00630551033e-06
pedagogus,1,1.00630551033e-06
featur,1,1.00630551033e-06
infections,1,1.00630551033e-06
harted,5,5.03152755164e-06
glanc,1,1.00630551033e-06
widows,9,9.05674959295e-06
badg,1,1.00630551033e-06
aunts,2,2.01261102066e-06
agreeing,3,3.01891653098e-06
skirted,2,2.01261102066e-06
myrmidons,6,6.03783306197e-06
congeal,6,6.03783306197e-06
videsne,1,1.00630551033e-06
garland,29,2.91828597995e-05
delivered,32,3.22017763305e-05
guiltily,1,1.00630551033e-06
killeth,1,1.00630551033e-06
endamage,2,2.01261102066e-06
covetously,1,1.00630551033e-06
potato,1,1.00630551033e-06
teeth,63,6.33972471506e-05
auspiciously,1,1.00630551033e-06
customary,6,6.03783306197e-06
twiggen,1,1.00630551033e-06
eldest,28,2.81765542892e-05
adjourn,2,2.01261102066e-06
manager,2,2.01261102066e-06
claret,1,1.00630551033e-06
assailants,1,1.00630551033e-06
depend,16,1.61008881652e-05
inshell,1,1.00630551033e-06
enwombed,1,1.00630551033e-06
fancies,15,1.50945826549e-05
casualties,2,2.01261102066e-06
suffered,10,1.00630551033e-05
shoot,31,3.11954708202e-05
singeth,1,1.00630551033e-06
forked,6,6.03783306197e-06
excellency,3,3.01891653098e-06
keepers,8,8.05044408262e-06
charolois,1,1.00630551033e-06
hois,1,1.00630551033e-06
excellence,20,2.01261102066e-05
section,7,7.04413857229e-06
spets,1,1.00630551033e-06
camelot,1,1.00630551033e-06
stealer,3,3.01891653098e-06
exuent,1,1.00630551033e-06
confirmities,1,1.00630551033e-06
unbak,1,1.00630551033e-06
uprous,1,1.00630551033e-06
feith,1,1.00630551033e-06
deriv,13,1.30819716343e-05
mussels,1,1.00630551033e-06
superstition,3,3.01891653098e-06
slop,2,2.01261102066e-06
doricles,4,4.02522204131e-06
invis,1,1.00630551033e-06
carbuncled,1,1.00630551033e-06
cuckoo,22,2.21387212272e-05
shift,27,2.71702487788e-05
bruises,1,1.00630551033e-06
cuckoe,1,1.00630551033e-06
expulsion,2,2.01261102066e-06
suggestion,10,1.00630551033e-05
unpleasing,6,6.03783306197e-06
conveniently,5,5.03152755164e-06
quarrel,98,9.86179400121e-05
bruised,5,5.03152755164e-06
elect,5,5.03152755164e-06
roted,1,1.00630551033e-06
blowest,1,1.00630551033e-06
withal,149,0.000149939521039
verge,8,8.05044408262e-06
plots,15,1.50945826549e-05
surmount,2,2.01261102066e-06
wealth,76,7.64792187849e-05
countreyman,43,4.32711369441e-05
baes,2,2.01261102066e-06
aye,17,1.71071936756e-05
conformable,2,2.01261102066e-06
swagger,6,6.03783306197e-06
vour,1,1.00630551033e-06
vous,28,2.81765542892e-05
repass,1,1.00630551033e-06
mucic,1,1.00630551033e-06
repast,4,4.02522204131e-06
tandem,1,1.00630551033e-06
recreant,14,1.40882771446e-05
pretences,1,1.00630551033e-06
multitudinous,2,2.01261102066e-06
orator,14,1.40882771446e-05
entreaties,11,1.10693606136e-05
timorously,1,1.00630551033e-06
disfurnish,3,3.01891653098e-06
godlike,7,7.04413857229e-06
whoobub,2,2.01261102066e-06
famoused,1,1.00630551033e-06
confused,4,4.02522204131e-06
ciitzens,1,1.00630551033e-06
council,55,5.5346803068e-05
redness,1,1.00630551033e-06
parca,1,1.00630551033e-06
vanquishest,1,1.00630551033e-06
parch,2,2.01261102066e-06
tatters,1,1.00630551033e-06
looses,2,2.01261102066e-06
loaves,1,1.00630551033e-06
map,13,1.30819716343e-05
mar,30,3.01891653098e-05
swayed,1,1.00630551033e-06
maw,7,7.04413857229e-06
strokes,23,2.31450267375e-05
maz,2,2.01261102066e-06
bankrout,2,2.01261102066e-06
mab,3,3.01891653098e-06
mankind,19,1.91198046962e-05
mak,27,2.71702487788e-05
unfirm,4,4.02522204131e-06
mal,1,1.00630551033e-06
man,2119,0.00213236137638
hemlock,3,3.01891653098e-06
neck,82,8.25170518469e-05
tale,124,0.000124781883281
heirless,1,1.00630551033e-06
ercast,2,2.01261102066e-06
deceive,29,2.91828597995e-05
bastardly,1,1.00630551033e-06
talk,244,0.00024553854452
miracles,7,7.04413857229e-06
shield,31,3.11954708202e-05
wishing,13,1.30819716343e-05
impostors,1,1.00630551033e-06
shake,113,0.000113712522667
wittolly,1,1.00630551033e-06
rhinoceros,1,1.00630551033e-06
enfranchis,3,3.01891653098e-06
brained,1,1.00630551033e-06
phrygia,3,3.01891653098e-06
clearest,1,1.00630551033e-06
satyr,3,3.01891653098e-06
consequential,1,1.00630551033e-06
enfeoff,1,1.00630551033e-06
braines,1,1.00630551033e-06
accusations,6,6.03783306197e-06
christening,4,4.02522204131e-06
pyrrhus,13,1.30819716343e-05
cornish,2,2.01261102066e-06
attorneys,3,3.01891653098e-06
arrows,13,1.30819716343e-05
erhasty,1,1.00630551033e-06
fortinbras,21,2.11324157169e-05
ecchoes,2,2.01261102066e-06
rock,40,4.02522204131e-05
heartsick,1,1.00630551033e-06
eyelid,1,1.00630551033e-06
fistula,1,1.00630551033e-06
borrow,43,4.32711369441e-05
unlock,6,6.03783306197e-06
befell,3,3.01891653098e-06
whirlwinds,3,3.01891653098e-06
gamers,1,1.00630551033e-06
greeks,32,3.22017763305e-05
dutch,3,3.01891653098e-06
encaged,1,1.00630551033e-06
abbominable,1,1.00630551033e-06
goth,11,1.10693606136e-05
diseas,5,5.03152755164e-06
tamworth,2,2.01261102066e-06
brooks,8,8.05044408262e-06
ork,2,2.01261102066e-06
brooke,1,1.00630551033e-06
org,12,1.20756661239e-05
ord,4,4.02522204131e-06
cough,5,5.03152755164e-06
orb,10,1.00630551033e-05
gott,1,1.00630551033e-06
advance,39,3.92459149028e-05
derivation,2,2.01261102066e-06
goest,14,1.40882771446e-05
where,1495,0.00150442673794
thing,396,0.00039849698209
thine,503,0.000506171671695
think,1105,0.00111196758891
unrevers,1,1.00630551033e-06
cheese,14,1.40882771446e-05
unroosted,1,1.00630551033e-06
crie,3,3.01891653098e-06
untwine,2,2.01261102066e-06
crib,1,1.00630551033e-06
smites,2,2.01261102066e-06
sounds,53,5.33341920474e-05
interchange,7,7.04413857229e-06
little,531,0.000534348225984
murky,1,1.00630551033e-06
anyone,11,1.10693606136e-05
mischances,3,3.01891653098e-06
worshipped,2,2.01261102066e-06
mermaid,9,9.05674959295e-06
bloodshed,2,2.01261102066e-06
eyes,806,0.000811082241324
ungarter,2,2.01261102066e-06
untried,1,1.00630551033e-06
eyed,7,7.04413857229e-06
butt,17,1.71071936756e-05
interred,3,3.01891653098e-06
cleanse,2,2.01261102066e-06
fluxive,1,1.00630551033e-06
11,1,1.00630551033e-06
10,3,3.01891653098e-06
13,2,2.01261102066e-06
12,3,3.01891653098e-06
15,1,1.00630551033e-06
14,1,1.00630551033e-06
sailing,4,4.02522204131e-06
16,2,2.01261102066e-06
19,1,1.00630551033e-06
18,1,1.00630551033e-06
resolvedly,1,1.00630551033e-06
sicil,1,1.00630551033e-06
but_,2,2.01261102066e-06
spout,5,5.03152755164e-06
gathering,3,3.01891653098e-06
heares,1,1.00630551033e-06
hearer,6,6.03783306197e-06
comedian,1,1.00630551033e-06
speakers,1,1.00630551033e-06
hooded,2,2.01261102066e-06
castor,1,1.00630551033e-06
priapus,1,1.00630551033e-06
cheshu,3,3.01891653098e-06
potential,3,3.01891653098e-06
